HB030,HH010,HH021,HH030,HH031,HH040,HH050,HH060,HH061,HH070,HH071,HH081,HH091,HS011,HS021,HS031,HS040,HS050,HS060,HS070,HS080,HS090,HS100,HS110,HS120,HS130,HS140,HS150,HS160,HS170,HS180,HS190,HY010,HY020,HY022,HY023,HY040G,HY040N,HY050G,HY050N,HY060G,HY070G,HY080G,HY081G,HY090G,HY090N,HY100G,HY110G,HY110N,HY120G,HY130G,HY131G,HY140G,HY145N,HY170G,DB090,AP,SL,M_K
108445,3,1,2,1980,1,2,,100.0,91.33,0,3,3,,3.0,,2,1,2,1,1,3,1,3,2,800,1,,1,2,2,2,9456.6,9456.6,9456.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,149.67522,5,5,1
108446,1,1,4,1980,2,1,,,290.0,0,1,1,,3.0,,2,1,2,1,1,3,1,1,3,2000,3,,2,2,2,2,21102.45,20545.99,20545.99,8715.28,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,75,0,0,481.46,-1290,0.0,385.48107999999996,3,7,2
108449,1,1,4,1958,2,1,,200.0,335.67,0,3,3,,3.0,3.0,2,1,2,1,1,1,1,1,3,6000,2,2.0,2,2,2,2,47163.47,35757.67,32776.21,32776.21,0.0,0.0,0.0,0.0,0.0,0.0,0,0,50.0,50.0,0,0.0,0,180,0,0,11225.8,345,0.0,207.01476,6,4,1
108452,3,1,2,1967,2,2,,,500.0,0,1,1,,3.0,,2,2,2,1,1,3,1,2,1,1500,1,,2,2,2,2,19889.4,19889.4,12697.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,90.79188,2,2,1
108453,4,1,3,1995,1,1,,250.0,450.0,0,1,1,,2.0,2.0,2,2,2,1,1,1,1,2,1,200,1,2.0,2,2,1,2,16058.55,14758.04,13510.04,6605.12,0.0,0.0,1248.0,1248.0,0.0,0.0,0,1800,0.0,0.0,0,0.0,0,0,0,0,1300.51,339,0.0,265.99209,10,6,1
108454,4,1,2,1982,2,1,,400.0,431.67,0,1,1,,,,2,1,2,1,1,1,1,1,2,2000,2,,2,2,2,2,47629.56,37886.26,37886.26,31215.58,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,9743.3,0,0.0,238.49211,10,1,1
108455,4,1,3,1985,2,1,,100.0,650.0,0,1,1,,3.0,,1,1,1,1,1,1,1,1,3,4000,2,,2,2,2,2,62322.58,38459.99,37343.99,37343.99,0.0,0.0,156.0,156.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,10000,0,13862.59,687,198.44,232.14671,9,6,1
108460,2,5,3,1999,2,1,,1.0,266.67,0,1,1,,3.0,,1,1,1,1,1,1,1,1,4,2000,3,,2,2,2,2,72266.59,60624.6,60624.6,60624.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,11641.99,-3966,0.0,786.12032,7,7,2
108461,4,1,5,1997,1,1,,100.0,345.42,0,1,1,,3.0,,1,1,2,1,1,1,1,1,3,2000,2,,2,1,1,2,54191.76,42253.54,42097.54,42097.54,0.0,0.0,156.0,156.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,11938.22,0,0.0,69.85757,8,6,1
108462,4,1,1,1985,2,1,,150.0,220.0,0,1,1,,3.0,,1,1,2,1,1,1,1,1,3,1400,2,,2,2,2,2,19077.95,16100.37,16100.37,16100.37,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,2977.58,0,0.0,56.07365,6,4,1
108463,4,2,3,2003,2,2,,,778.67,7500,1,1,3.0,3.0,,1,1,1,1,1,1,1,1,4,3000,1,,2,2,2,2,88397.91,67426.71,65900.47,65900.47,0.0,0.0,156.0,156.0,0.0,0.0,0,0,0.0,0.0,5400,0.0,0,0,0,0,20971.2,672,0.0,1217.13213,2,2,1
108464,4,1,1,1983,2,1,,200.0,223.92,0,1,1,,3.0,,1,1,2,1,1,1,1,1,3,1500,2,,2,1,1,2,36830.21,29392.27,28648.81,28648.81,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,7437.94,-256,0.0,2503.6529,10,7,2
108465,1,5,2,1978,1,1,,10.0,127.5,0,3,3,,3.0,,2,2,2,1,1,2,2,2,1,1200,1,,1,2,2,2,0.0,-75.0,-75.0,-75.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,75,0,0,0.0,0,1811.0,353.6993,5,7,2
108467,1,1,3,1990,2,1,,,790.0,0,1,1,,3.0,3.0,2,1,2,1,1,1,1,3,3,3000,1,2.0,2,2,2,2,35156.0,30600.0,30444.0,30444.0,0.0,0.0,156.0,156.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,150,0,0,4406.0,0,0.0,460.40095999999994,3,3,1
108468,1,1,4,1989,2,1,,100.0,388.83,0,1,1,,3.0,,2,2,2,1,1,1,1,1,3,3000,1,,2,2,2,2,24272.54,19970.87,17925.75,17925.75,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,750,0,0,3551.67,675,7046.32,397.32363,4,7,2
108469,4,5,2,2009,2,1,,1.0,198.33,0,1,1,,1.0,,2,1,2,1,1,1,3,3,2,800,1,,2,2,2,2,5700.0,5700.0,4500.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,4500,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,706.33024,7,6,1
108471,1,1,3,1992,1,1,,1.0,173.83,0,3,3,,1.0,,2,1,2,1,1,3,1,3,2,2000,1,,1,1,2,2,4578.96,4554.96,816.0,-24.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,24,0,0,0.0,0,333.92,875.35265,4,7,2
108474,4,1,4,1990,2,1,,800.0,605.83,0,1,1,,3.0,,1,1,1,1,1,1,1,1,3,4000,2,,2,1,2,2,22923.53,18457.0,17557.0,17557.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,150,0,0,4316.53,379,0.0,328.53215,2,2,1
108475,1,1,6,1994,2,2,,100.0,595.33,0,1,1,,3.0,,2,1,2,1,1,1,1,1,2,3500,1,,2,2,2,2,37031.71,36820.54,12552.26,2135.18,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,211.17,0,0.0,234.49942000000001,10,6,1
108476,4,1,3,1979,2,1,,500.0,250.0,0,1,1,,3.0,,2,1,2,1,1,1,1,1,2,2500,1,1.0,2,2,2,2,26312.42,20542.06,10940.02,10940.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,5770.36,829,0.0,153.58895,10,1,1
108481,2,1,2,1980,2,1,,100.0,76.67,0,1,1,,3.0,,2,1,2,1,1,3,1,1,3,1500,2,,2,1,2,2,11809.46,10331.29,6429.31,6429.31,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,1478.17,0,0.0,102.9651,4,6,1
108484,4,1,3,2000,2,2,,1.0,250.0,0,1,1,,3.0,,1,1,1,1,1,1,1,1,3,1500,2,,2,2,2,2,21777.05,21111.09,5944.67,5944.67,0.0,0.0,624.0,624.0,12862.42,1680.0,0,0,0.0,0.0,0,0.0,0,0,0,0,665.96,0,0.0,333.57427,9,7,2
108490,3,1,4,1981,1,1,,300.0,450.0,0,1,1,,3.0,,1,1,1,1,1,1,1,1,4,1500,2,,2,2,1,2,84105.21,52248.61,50590.81,50590.81,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,12000,0,19856.6,0,0.0,55.92196,6,4,1
108491,1,1,5,1980,2,1,,1.0,345.83,0,1,1,,3.0,,2,1,2,1,1,1,1,1,3,1600,2,,2,2,2,2,7737.27,6987.27,259.95,259.95,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,750,0,0,0.0,0,4569.75,314.672,4,7,2
108492,3,1,2,1971,2,2,,200.0,233.33,0,3,3,,3.0,3.0,2,2,1,1,1,1,3,1,2,1000,1,1.0,2,1,1,1,29092.92,22296.44,21103.84,21103.84,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,6796.48,30,0.0,2270.48351,10,1,1
108493,4,2,3,2003,2,1,,400.0,1143.67,3228,1,1,2.0,2.0,,2,1,1,1,1,1,1,1,3,2000,2,,2,2,2,2,14948.07,12736.01,11488.01,11488.01,0.0,0.0,1248.0,1248.0,0.0,0.0,0,0,0.0,0.0,6360,0.0,0,0,0,0,2212.06,854,0.0,740.96007,3,3,1
108494,2,1,2,1985,2,1,,300.0,227.5,0,1,1,,3.0,,1,1,1,1,1,1,1,1,3,3000,2,,2,2,2,2,62089.95,47804.93,47804.93,47804.93,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,50,0,0,14235.02,0,0.0,2302.76765,2,2,1
108496,1,1,4,2002,2,1,,150.0,386.0,0,1,1,,3.0,,2,2,2,1,1,1,1,1,2,3500,1,,2,2,2,2,27631.36,24113.82,21536.43,17358.03,0.0,0.0,1248.0,1248.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,3517.54,0,1452.28,1138.02366,5,7,2
108497,1,1,3,1989,2,1,,200.0,302.42,0,1,1,,3.0,,1,1,1,1,1,1,1,1,3,5000,2,,2,2,2,2,47104.52,39320.63,34846.93,34846.93,0.0,0.0,3177.87,3177.87,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,7783.89,113,15203.42,702.7778,5,7,2
108500,1,1,8,1991,1,2,,100.0,296.58,0,1,1,,3.0,2.0,2,2,2,1,1,1,1,1,2,2000,2,1.0,1,2,2,2,20224.0,16519.7,11221.22,11221.22,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,1200,0,2504.3,0,1015.85,471.70539,10,6,1
108501,4,3,3,2009,2,1,200.0,,542.5,0,1,1,3.0,3.0,,2,1,2,1,1,1,1,1,3,3000,2,,2,1,2,2,45192.45,37074.66,23169.58,23169.58,0.0,0.0,13905.08,11361.75,0.0,0.0,0,4000,0.0,0.0,0,0.0,0,0,0,2400,8117.79,-50,0.0,235.59812000000002,3,6,1
108503,3,1,2,1975,1,1,,,189.17,0,1,1,,3.0,,2,1,2,1,1,3,1,1,3,2000,2,,2,2,2,2,36764.71,32650.71,23693.07,23693.07,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,37,0,0,4077.0,0,7797.46,296.09226,3,7,2
108504,4,1,3,1989,1,1,,100.0,251.67,0,1,1,,3.0,,2,1,2,1,1,1,1,1,4,3000,3,,2,1,2,2,47446.27,34063.1,34063.1,34063.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,36,2900,0,10447.17,1421,319.3,224.15868999999998,3,7,2
108505,1,5,2,1985,1,1,,,83.33,0,3,3,,3.0,,2,2,2,1,1,3,1,2,3,700,2,,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,397.87059,6,7,2
108506,1,1,5,2000,1,2,,1.0,268.33,0,3,3,,2.0,,2,1,2,1,1,1,1,1,2,3000,1,,2,2,2,2,12901.79,11108.95,9860.95,9860.95,0.0,0.0,1248.0,1248.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,50,0,0,1742.84,0,0.0,2321.38725,6,7,2
108507,1,1,5,2003,2,1,,200.0,402.33,0,1,1,,3.0,,1,1,1,1,1,1,1,1,3,2500,2,,2,1,1,2,40216.31,39182.89,38467.3,15541.91,0.0,0.0,624.0,624.0,0.0,0.0,0,3600,0.0,0.0,0,0.0,0,0,0,0,1033.42,0,1680.9,41.35548,7,6,1
108509,4,3,2,2009,1,2,25.0,,375.0,0,1,1,3.0,1.0,3.0,2,1,1,1,1,1,2,2,3,1500,2,2.0,2,1,2,2,30359.53,25774.01,18598.01,18598.01,0.0,0.0,7176.0,7176.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,4585.52,312,0.0,337.40798,6,6,1
108510,1,1,2,1971,1,2,,,175.83,0,3,3,,2.0,,2,2,2,1,1,2,1,2,2,2000,1,,2,2,2,2,11877.7,9763.71,9763.71,9763.71,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,2113.99,41,1426.7,1066.9126800000001,3,7,2
108513,3,1,2,2004,2,2,,50.0,314.17,0,1,1,,2.0,,2,2,2,1,1,1,2,2,1,1000,1,,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,137.61798000000002,6,4,1
108514,4,1,2,1979,2,1,,300.0,250.0,0,1,1,,3.0,,1,1,1,1,1,3,1,3,4,3000,2,,2,2,2,2,20314.24,15897.84,15897.84,14321.38,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,750,0,0,3666.4,286,0.0,222.99837999999997,3,3,1
108515,1,1,3,1967,2,1,,1.0,218.83,0,1,1,,3.0,,2,1,1,1,1,3,1,1,3,1500,2,,2,2,2,2,13481.16,13481.16,13481.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,72,7143.19,263.93796000000003,8,7,2
108517,1,1,3,2003,2,1,,700.0,390.0,0,1,1,,3.0,,2,1,1,1,1,1,1,1,4,2000,3,,2,2,2,2,25088.33,23272.59,23272.59,6348.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,1815.74,0,0.0,348.46536000000003,2,7,2
108518,4,2,2,2007,2,1,,1200.0,831.75,9120,1,1,3.0,3.0,,1,1,1,1,1,1,1,3,4,4500,1,,2,1,2,2,134815.27,113262.88,110689.29,110689.29,0.0,0.0,0.0,0.0,0.0,0.0,0,0,800.0,800.0,6000,0.0,0,104,0,0,21448.39,1078,0.0,2153.32573,10,1,1
108520,1,1,4,1944,2,1,,,195.5,0,3,3,,3.0,,2,1,1,1,1,3,1,1,3,1500,2,,2,2,2,2,32030.04,30446.32,30446.32,15729.88,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,1583.72,0,6274.95,627.20841,5,7,2
108522,4,1,3,1985,2,2,,600.0,385.83,0,1,1,,3.0,,1,2,1,1,1,1,1,3,3,2000,2,,1,2,2,1,29300.79,27760.94,27760.94,8025.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,1539.85,0,0.0,719.0337099999999,10,1,1
108524,2,1,3,1975,1,1,,,193.33,0,1,3,,3.0,,2,1,2,1,1,3,1,1,2,2000,2,,2,2,2,2,10539.73,10539.73,10539.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,396.50494,3,7,2
108527,4,1,2,2009,2,1,,400.0,365.42,0,1,1,,3.0,,1,1,1,1,1,1,1,1,5,3000,3,,2,2,2,2,102675.97,80504.62,63726.24,63726.24,5000.0,5000.0,13250.37,10822.7,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,22171.35,735,0.0,345.57918,7,6,1
108528,1,1,3,1945,1,1,,50.0,97.33,0,3,3,,1.0,,2,2,2,1,1,2,2,2,1,2000,1,,1,2,2,2,11113.44,10359.79,10359.79,2386.87,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,753.65,0,7547.5,1119.04934,5,7,2
108529,4,1,3,1972,2,1,,300.0,309.33,0,1,1,,3.0,,2,1,1,1,1,1,1,1,3,1500,1,,2,2,2,2,34849.26,31034.61,30852.83,18612.83,500.0,500.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,3814.65,248,0.0,393.46642,5,5,1
108531,4,1,4,1990,2,1,,500.0,550.0,0,1,1,,2.0,,2,2,2,1,1,3,1,1,2,6000,2,,2,2,2,2,77784.24,67615.85,42881.3,34783.62,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,10168.39,157,0.0,418.74634,2,2,1
108532,1,1,3,1989,2,1,,1.0,640.0,0,1,1,,3.0,,1,1,1,1,1,1,1,1,3,3000,2,,2,2,2,2,427068.74,396408.43,396408.43,396408.43,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,20000,0,10660.31,-23,1518.11,138.11408,8,7,2
108535,4,1,3,1978,2,2,,,550.0,0,1,1,,3.0,,2,1,2,1,1,2,2,2,3,1500,1,,2,2,2,2,14978.16,14978.16,14978.16,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,6000,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,135.46738,2,2,1
108538,4,1,2,1987,2,1,,250.0,240.83,0,1,1,,3.0,,1,1,1,1,1,1,1,1,5,1400,2,,2,2,2,2,49490.54,33512.39,33512.39,33512.39,350.0,276.5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,5000,0,10978.15,0,0.0,97.79767,6,4,1
108540,1,1,5,1977,2,1,,2000.0,650.0,0,1,1,,3.0,,1,1,1,1,1,1,1,1,3,1600,2,,2,2,2,2,52707.26,42808.76,42184.76,42184.76,0.0,0.0,624.0,624.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,9898.5,153,790.98,295.11647,2,7,2
108542,4,5,2,1986,2,2,,,396.42,0,1,1,,3.0,3.0,1,1,2,1,1,2,1,1,4,2500,3,2.0,1,2,2,2,25218.99,18614.21,18117.34,18117.34,0.0,0.0,0.0,0.0,0.0,0.0,2000,0,450.0,450.0,0,0.0,0,0,0,0,6604.78,-2315,0.0,653.76775,2,2,1
108544,4,1,3,1986,1,2,,100.0,487.83,0,1,1,,3.0,,2,2,2,1,1,1,1,3,1,3000,1,,1,2,1,2,14091.71,14027.97,8065.05,644.49,0.0,0.0,0.0,0.0,0.0,420.0,0,0,0.0,0.0,0,0.0,0,0,0,0,63.74,0,0.0,940.70749,10,6,1
108545,4,1,2,1990,1,2,,400.0,550.0,0,1,1,,2.0,,2,2,2,1,1,1,2,2,2,2000,1,,2,2,2,2,5494.59,4451.08,4451.08,4451.08,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,1043.51,549,0.0,402.55449,3,3,1
