PB030,HB030,RB050,AGE,RB090,RB220,RB230,RB240,RL010,RL020,RL030,RL040,RL050,RL060,PB190,PB200,PE010,PE020,PE030,PE040,PH010,PH020,PH030,PH040,PH050,PH060,PH070,PL015,PL020,PL025,PL031,PL040,PL051,PL060,PL073,PL074,PL075,PL076,PL080,PL085,PL086,PL087,PL088,PL089,PL090,PL100,PL111,PL120,PL190,PL200,PL130,PL140,PL150,PY010G,PY010N,PY020G,PY021G,PY030G,PY035G,PY050G,PY050N,PY080G,PY090G,PY090N,PY100G,PY110G,PY120G,PY120N,PY130G,PY140G,AP,SL,M_K
1059310002,10593100,545.63783,64,2,,,1059310001.0,,,,,,,2.0,1.0,2.0,,1980.0,400.0,2.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,23.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,85.0,,19.0,45.0,13.0,1.0,2.0,26061.91,19807.34,0.0,0.0,8073.99,0.0,0.0,0.0,0.0,0.0,0.0,11253.63,0.0,0.0,0.0,0.0,0.0,1,6,1
1059330001,10593300,621.28109,46,2,,,,,,,,,,5.0,3.0,2.0,,1987.0,400.0,3.0,2.0,2.0,2.0,,2.0,,,,,1.0,3.0,52.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,47.0,,19.0,20.0,13.0,1.0,2.0,13404.22,10959.54,0.0,0.0,4150.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.73,196.5,0.0,0.0,1,6,1
1059330002,10593300,621.28109,18,2,,1059330001.0,,,,,,,,1.0,3.0,1.0,34.0,2013.0,200.0,,2.0,3.0,2.0,,2.0,,2.0,2.0,,6.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,1
1059340001,10593400,327.7607,56,2,,,,,,,,,,5.0,3.0,2.0,,1976.0,300.0,3.0,2.0,3.0,2.0,,2.0,,1.0,2.0,,5.0,3.0,71.0,,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,20.0,20.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,1
1059350001,10593500,462.64091,65,2,,,1059350003.0,,,,,,,2.0,1.0,2.0,,1970.0,400.0,3.0,2.0,3.0,2.0,,2.0,,1.0,,,7.0,3.0,43.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,21.0,37.0,,1.0,2.0,79.55,60.39,0.0,0.0,24.64,0.0,0.0,0.0,0.0,0.0,0.0,10637.4,0.0,0.0,0.0,0.0,0.0,1,6,1
1059350002,10593500,462.64091,33,1,1059350003.0,1059350001.0,,,,,,,,1.0,3.0,2.0,,2004.0,600.0,,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,52.0,40.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,47.0,,19.0,6.0,13.0,2.0,2.0,5930.32,5339.84,0.0,0.0,1860.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,1
1059350003,10593500,462.64091,62,1,,,1059350001.0,,,,,,,2.0,1.0,2.0,,1970.0,300.0,,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,71.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,41.0,,18.0,44.0,15.0,1.0,2.0,17999.97,15600.0,0.0,0.0,3811.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.49,128.04,0.0,0.0,1,6,1
1059360001,10593600,440.99359,81,2,,,1059360002.0,,,,,,,2.0,1.0,2.0,,1949.0,100.0,4.0,1.0,1.0,2.0,,2.0,,1.0,,,7.0,3.0,51.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,17.0,34.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10578.0,0.0,0.0,0.0,0.0,0.0,1,6,1
1059360002,10593600,440.99359,83,1,,,1059360001.0,,,,,,,2.0,1.0,2.0,,1941.0,100.0,4.0,1.0,1.0,2.0,,2.0,,1.0,,,7.0,3.0,71.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,18.0,40.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12731.28,0.0,0.0,0.0,0.0,0.0,1,6,1
1059370001,10593700,786.24984,68,1,,,1059370002.0,,,,,,,2.0,1.0,2.0,,1982.0,300.0,4.0,1.0,1.0,2.0,,2.0,,1.0,,,7.0,3.0,83.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,16.0,41.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8105.16,0.0,0.0,0.0,0.0,0.0,1,7,2
1059370002,10593700,786.24984,65,2,,,1059370001.0,,,,,,,2.0,1.0,2.0,,1968.0,400.0,3.0,2.0,3.0,2.0,,2.0,,1.0,,,7.0,3.0,61.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,16.0,40.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8086.32,0.0,0.0,0.0,0.0,0.0,1,7,2
1059370003,10593700,786.24984,43,1,1059370001.0,1059370002.0,,,,,,,,1.0,3.0,2.0,,,400.0,3.0,1.0,3.0,2.0,,2.0,,,,,1.0,3.0,75.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,10.0,,18.0,25.0,13.0,1.0,2.0,16354.23,13124.02,0.0,0.0,4957.03,287.0,76558.4,73138.4,0.0,0.0,0.0,0.0,0.0,6132.1,4875.98,0.0,0.0,1,7,2
1059380001,10593800,998.7729,56,1,,,1059380002.0,,,,,,,2.0,1.0,2.0,,1979.0,400.0,3.0,2.0,3.0,2.0,,2.0,,,,,3.0,4.0,61.0,50.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,20.0,28.0,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,7941.52,7941.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492.44,0.0,1,7,2
1059380002,10593800,998.7729,62,2,,,1059380001.0,,,,,,,2.0,1.0,2.0,,1971.0,400.0,3.0,1.0,2.0,2.0,,2.0,,1.0,,,7.0,4.0,61.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,21.0,31.0,,,,10964.46,9168.66,0.0,0.0,3396.79,0.0,0.0,0.0,0.0,0.0,0.0,3634.57,0.0,0.0,0.0,0.0,0.0,1,7,2
1059390001,10593900,1053.72566,49,1,,1059390002.0,,,,,,,,5.0,3.0,2.0,,1984.0,400.0,4.0,1.0,1.0,2.0,,2.0,,1.0,2.0,,8.0,3.0,83.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,,,,22.0,24.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18727.92,0.0,1,7,2
1059390002,10593900,1053.72566,72,2,,,,,,,,,,4.0,3.0,2.0,,1956.0,200.0,3.0,1.0,2.0,2.0,,2.0,,1.0,,,7.0,3.0,61.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,17.0,30.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8073.96,840.0,0.0,0.0,0.0,0.0,1,7,2
1059400001,10594000,1891.7037,84,2,,,,,,,,,,4.0,3.0,2.0,,1940.0,100.0,4.0,1.0,1.0,2.0,,2.0,,1.0,,,7.0,3.0,92.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,17.0,32.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7108.44,840.0,0.0,0.0,0.0,0.0,1,7,2
1059420001,10594200,1102.80659,61,1,,,1059420002.0,,,,,,,2.0,1.0,2.0,,1977.0,400.0,,1.0,2.0,2.0,,2.0,,,,,2.0,3.0,51.0,20.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,85.0,,19.0,38.0,13.0,1.0,2.0,6413.43,6000.0,0.0,0.0,1423.13,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,1055.73,842.66,8039.16,0.0,1,7,2
1059420002,10594200,1102.80659,61,2,,,1059420001.0,,,,,,,2.0,1.0,2.0,,1973.0,400.0,4.0,1.0,1.0,2.0,,2.0,,1.0,2.0,,8.0,3.0,14.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,,,,18.0,9.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7861.5,0.0,1,7,2
1059430001,10594300,629.63748,72,1,,,1059430002.0,,,,,,,2.0,1.0,2.0,,1974.0,300.0,,1.0,2.0,2.0,,2.0,,1.0,,,7.0,3.0,83.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,16.0,38.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10523.64,2160.0,0.0,0.0,0.0,0.0,1,7,2
1059430002,10594300,629.63748,70,2,,,1059430001.0,,,,,,,2.0,1.0,2.0,,1981.0,400.0,3.0,1.0,2.0,2.0,,2.0,,1.0,,,7.0,3.0,21.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,16.0,30.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8666.88,0.0,0.0,0.0,0.0,0.0,1,7,2
1059450001,10594500,673.10916,52,1,,,1059450002.0,,,,,,,2.0,1.0,2.0,,1988.0,700.0,2.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,33.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,23.0,,24.0,27.0,3.0,1.0,2.0,12594.0,12000.0,0.0,0.0,1858.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,2
1059450002,10594500,673.10916,52,2,,,1059450001.0,,,,,,,2.0,1.0,2.0,,1986.0,700.0,2.0,2.0,3.0,2.0,,2.0,,,,,3.0,1.0,11.0,40.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,23.0,,24.0,26.0,3.0,,,15177.77,12204.47,0.0,0.0,4712.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.76,412.94,0.0,0.0,1,7,2
1059460001,10594600,600.89823,61,1,,,1059460002.0,,,,,,,2.0,1.0,2.0,,1972.0,300.0,2.0,2.0,3.0,2.0,,2.0,,,,,3.0,4.0,61.0,50.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,19.0,30.0,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,16867.15,16584.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,2
1059460002,10594600,600.89823,60,2,,,1059460001.0,,,,,,,2.0,1.0,2.0,,1975.0,400.0,2.0,2.0,3.0,2.0,,2.0,,,,,3.0,4.0,61.0,45.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,21.0,30.0,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,2
1059480001,10594800,1882.59077,87,2,,,,,,,,,,4.0,3.0,2.0,,1937.0,100.0,4.0,1.0,1.0,2.0,,2.0,,1.0,,,7.0,3.0,92.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,16.0,34.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16064.52,840.0,0.0,0.0,0.0,0.0,1,7,2
1059490001,10594900,1285.84582,36,1,1059490005.0,,1059490004.0,,,,,,,2.0,1.0,2.0,,1993.0,200.0,,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,83.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.0,,20.0,12.0,4.0,1.0,2.0,13595.35,12000.0,0.0,0.0,3732.59,0.0,47.98,34.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,2
1059490002,10594900,1285.84582,13,2,1059490001.0,1059490004.0,,,28.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,2
1059490003,10594900,1285.84582,3,2,1059490001.0,1059490004.0,,8.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,2
1059490004,10594900,1285.84582,31,2,,,1059490001.0,,,,,,,2.0,1.0,2.0,,1999.0,200.0,2.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,52.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,56.0,,20.0,10.0,2.0,1.0,2.0,7395.99,6555.33,0.0,0.0,2046.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,2
1059490005,10594900,1285.84582,66,1,,,,,,,,,,4.0,3.0,2.0,,1967.0,300.0,3.0,2.0,3.0,2.0,,2.0,,,,,3.0,1.0,11.0,40.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.0,,18.0,40.0,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,8103.19,6887.71,0.0,0.0,0.0,11632.32,840.0,0.0,0.0,0.0,0.0,1,7,2
1059490006,10594900,1285.84582,10,2,1059490001.0,1059490004.0,,,25.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,2
1059500001,10595000,723.22353,45,2,,,1059500003.0,,,,,,,2.0,1.0,2.0,,1992.0,600.0,2.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,23.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,85.0,,23.0,22.0,13.0,1.0,2.0,25936.59,20400.0,0.0,0.0,7963.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,2
1059500002,10595000,723.22353,10,2,1059500003.0,1059500001.0,,,25.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,2
1059500003,10595000,723.22353,43,1,,,1059500001.0,,,,,,,2.0,1.0,2.0,,1989.0,300.0,2.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,71.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,41.0,,20.0,23.0,12.0,1.0,2.0,30135.01,30000.0,0.0,0.0,464.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,2
1059500004,10595000,723.22353,18,1,1059500003.0,1059500001.0,,,,,,,,1.0,3.0,1.0,34.0,2013.0,200.0,,2.0,3.0,2.0,,2.0,,2.0,2.0,,6.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,2
1059510001,10595100,265.47063,53,2,,,1059510002.0,,,,,,,2.0,1.0,2.0,,1979.0,400.0,2.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,22.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,86.0,,19.0,20.0,13.0,1.0,2.0,17837.71,14400.0,0.0,0.0,5234.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,2
1059510002,10595100,265.47063,55,1,,,1059510001.0,,,,,,,2.0,1.0,2.0,,1978.0,400.0,,2.0,2.0,2.0,,2.0,,,,,1.0,3.0,74.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,41.0,,20.0,31.0,13.0,1.0,2.0,11513.71,9600.0,0.0,0.0,3476.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.52,417.28,4257.9,0.0,1,7,2
1059520001,10595200,731.89503,63,2,,,1059520002.0,,,,,,,2.0,1.0,2.0,,1969.0,300.0,3.0,1.0,3.0,2.0,,2.0,,1.0,,,7.0,3.0,52.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,19.0,30.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7425.12,0.0,0.0,0.0,0.0,0.0,1,7,2
1059520002,10595200,731.89503,62,1,,,1059520001.0,,,,,,,2.0,1.0,2.0,,1970.0,400.0,2.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,83.0,48.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,49.0,,18.0,40.0,13.0,1.0,2.0,36148.23,27575.14,0.0,0.0,11211.62,0.0,7365.61,7365.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,2
1059530001,10595300,1921.87141,75,2,,,,,,,,,,4.0,3.0,2.0,,1963.0,600.0,3.0,1.0,2.0,2.0,,2.0,,1.0,,,7.0,3.0,23.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,21.0,39.0,,1.0,2.0,16636.81,12703.16,0.0,0.0,9521.93,0.0,0.0,0.0,0.0,0.0,0.0,28646.83,981.48,628.99,509.47,0.0,0.0,1,7,2
1059540001,10595400,2291.68157,31,1,,1059540002.0,,,,,,,,1.0,3.0,2.0,,1999.0,352.0,3.0,2.0,3.0,2.0,,2.0,,1.0,1.0,1.0,5.0,3.0,72.0,,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,17.0,2.0,,1.0,2.0,106.5,96.91,0.0,0.0,32.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,2
1059540002,10595400,2291.68157,58,2,,,,,,,,,,4.0,3.0,2.0,,1974.0,400.0,3.0,1.0,1.0,2.0,,2.0,,1.0,1.0,2.0,5.0,3.0,71.0,,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,19.0,15.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,2
1059560001,10595600,1042.76074,74,2,,,,,,,,,,4.0,3.0,2.0,,1954.0,100.0,4.0,2.0,2.0,2.0,,2.0,,1.0,,,7.0,3.0,71.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,16.0,34.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9959.4,840.0,0.0,0.0,0.0,0.0,1,7,2
1059570001,10595700,55.99775,85,1,,,1059570002.0,,,,,,,2.0,1.0,2.0,,1955.0,300.0,4.0,1.0,2.0,2.0,,2.0,,1.0,,,7.0,3.0,83.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,18.0,45.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12731.04,0.0,0.0,0.0,0.0,0.0,2,2,1
1059570002,10595700,55.99775,80,2,,,1059570001.0,,,,,,,2.0,1.0,2.0,,1953.0,300.0,3.0,1.0,2.0,2.0,,2.0,,1.0,,,7.0,3.0,22.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,19.0,45.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8059.68,0.0,0.0,0.0,0.0,0.0,2,2,1
1059570003,10595700,55.99775,49,2,1059570001.0,1059570002.0,,,,,,,,1.0,3.0,2.0,,,400.0,2.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,13.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,86.0,,21.0,27.0,13.0,1.0,1.0,33654.3,25674.14,0.0,0.0,10426.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6382.37,5049.66,0.0,0.0,2,2,1
1059580001,10595800,194.97608,82,1,,,1059580002.0,,,,,,,2.0,1.0,2.0,,1955.0,700.0,4.0,1.0,2.0,2.0,,2.0,,1.0,,,7.0,3.0,23.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,19.0,49.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13096.92,0.0,0.0,0.0,0.0,0.0,2,2,1
1059580002,10595800,194.97608,76,2,,,1059580001.0,,,,,,,2.0,1.0,2.0,,,700.0,3.0,1.0,2.0,2.0,,2.0,,1.0,,,7.0,3.0,22.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,19.0,45.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11240.42,0.0,0.0,0.0,0.0,0.0,2,2,1
1059600001,10596000,133.78477,75,1,,,1059600002.0,,,,,,,2.0,1.0,2.0,,1962.0,700.0,2.0,2.0,3.0,2.0,,2.0,,1.0,,,7.0,3.0,14.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,23.0,42.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12227.28,0.0,0.0,0.0,0.0,0.0,2,2,1
1059600002,10596000,133.78477,70,2,,,1059600001.0,,,,,,,2.0,1.0,2.0,,1966.0,600.0,3.0,2.0,3.0,2.0,,2.0,,1.0,,,7.0,3.0,14.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,22.0,40.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10988.16,0.0,0.0,0.0,0.0,0.0,2,2,1
1059610001,10596100,206.53925,71,1,,,,,,,,,,5.0,3.0,2.0,,1960.0,300.0,3.0,1.0,2.0,2.0,,2.0,,1.0,,,7.0,3.0,83.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,19.0,51.0,,1.0,2.0,3454.2,3143.33,0.0,0.0,1070.08,0.0,0.0,0.0,0.0,0.0,0.0,11579.76,0.0,0.0,0.0,0.0,0.0,2,2,1
1059620001,10596200,315.57492,67,1,,,,,,,,,,4.0,3.0,2.0,,1964.0,300.0,3.0,1.0,3.0,2.0,,2.0,,,,,1.0,3.0,83.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.0,,18.0,45.0,13.0,1.0,2.0,29679.45,22800.0,0.0,0.0,9194.69,0.0,0.0,0.0,0.0,0.0,0.0,27675.84,840.0,0.0,0.0,0.0,0.0,2,2,1
1059630001,10596300,2526.84304,26,1,,,1059630002.0,,,,,,,2.0,2.0,2.0,,2011.0,600.0,1.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,21.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,43.0,,24.0,1.0,9.0,1.0,2.0,11755.19,9512.28,0.0,0.0,4016.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1
1059630002,10596300,2526.84304,23,2,,,1059630001.0,,,,,,,2.0,2.0,1.0,60.0,2010.0,344.0,1.0,2.0,3.0,2.0,,2.0,,2.0,2.0,,6.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,,,,,,,,7069.74,6064.46,0.0,0.0,2190.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1
1059640001,10596400,187.44898,47,1,,,1059640002.0,,,,,,,2.0,1.0,2.0,,1988.0,400.0,2.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,83.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.0,,20.0,26.0,13.0,1.0,2.0,32953.38,30000.0,0.0,0.0,4689.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1
1059640002,10596400,187.44898,45,2,,,1059640001.0,,,,,,,2.0,1.0,2.0,,1990.0,400.0,3.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,73.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,13.0,,20.0,20.0,13.0,1.0,2.0,20296.2,15917.48,0.0,0.0,6287.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4430.06,3527.16,0.0,0.0,2,2,1
1059650001,10596500,740.55038,47,1,,,,,,,,,,5.0,3.0,2.0,,1991.0,400.0,2.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,51.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,84.0,,24.0,15.0,13.0,1.0,2.0,26332.73,20400.0,0.0,0.0,8281.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1
1059680001,10596800,199.95057,51,1,,,1059680003.0,,,,,,,2.0,1.0,2.0,,1986.0,700.0,2.0,2.0,3.0,2.0,,2.0,,,,,1.0,3.0,33.0,40.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,84.0,,20.0,30.0,13.0,1.0,1.0,20839.22,18000.0,1700.0,200.0,4840.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1
1059680002,10596800,199.95057,15,2,1059680001.0,1059680003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1
