PB030,HB030,RB090,RB220,RB230,RB240,RL010,RL020,RL030,RL040,RL050,RL060,RB050,AGE,PB190,PB200,PE010,PE020,PE030,PE040,PH010,PH020,PH030,PH040,PH050,PH060,PH070,PL015,PL020,PL025,PL031,PL040,PL050,PL060,PL073,PL074,PL075,PL076,PL080,PL085,PL086,PL087,PL088,PL089,PL090,PL100,PL111,PL120,PL130,PL140,PL150,PY010G,PY010N,PY020G,PY021G,PY030G,PY035G,PY050G,PY050N,PY070G,PY080G,PY090G,PY090N,PY100G,PY110G,PY120G,PY120N,PY130G,PY140G,AP,SL,M_K
20175003,201750,1,,20175002,,,,,,,,55.46382,43,5,3,2,,1984,3,3,2,3,2,,2,,1,1,1,5,3,71,,9,0,0,0,3,0,0,0,0,0,0,,,,,1,2,13500,12300,0,0,4185,0,0,0,3481.64,0,1400,1400,0,0,0,0,0,0,6,7,2
20175101,201751,1,,,20175102,,,,,,,61.37756,75,2,1,2,,1947,1,4,1,3,2,,2,,1,2,,7,3,93,,0,0,0,0,0,12,0,0,0,0,0,,,,,1,2,0,0,0,0,0,0,0,0,887.72,0,0,0,8509.08,0,0,0,0,0,3,7,2
20175102,201751,2,,,20175101,,,,,,,61.37756,72,2,1,2,,1951,2,4,1,3,2,,2,,1,2,,7,3,92,,0,0,0,0,0,12,0,0,0,0,0,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,7689.36,0,0,0,0,0,3,7,2
20175201,201752,1,,,20175202,,,,,,,61.44668,74,2,1,2,,1960,2,4,1,2,2,,2,,1,2,,7,3,71,,0,0,0,0,0,12,0,0,0,0,0,,,,,1,2,0,0,0,0,0,0,700,700,0,0,0,0,7318.32,0,0,0,0,0,5,7,2
20175202,201752,2,,,20175201,,,,,,,61.44668,74,2,1,2,,1945,1,4,1,1,2,,2,,1,2,,7,3,92,,0,0,0,0,0,12,0,0,0,0,0,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,9895.92,0,0,0,0,0,5,7,2
20175301,201753,1,,,20175302,,,,,,,61.63161,73,2,1,2,,1948,1,3,1,2,2,,2,,1,2,,7,3,61,,0,0,0,0,0,12,0,0,0,0,0,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10378.92,0,0,0,0,0,7,7,2
20175302,201753,2,,,20175301,,,,,,,61.63161,75,2,1,2,,1979,3,4,1,2,2,,2,,1,2,,7,4,61,,0,0,0,0,0,12,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,13680.6,0,0,0,0,0,7,7,2
20175501,201755,1,,,20175502,,,,,,,78.40501,72,2,1,2,,1957,3,3,1,2,2,,2,,1,2,,7,2,61,,0,0,0,0,0,12,0,0,0,0,0,,,,,,,0,0,0,0,0,0,16970.3,16970.3,2885.9,0,0,0,6046.8,0,0,0,0,0,3,7,2
20175502,201755,2,,,20175501,,,,,,,78.40501,66,2,1,2,,1955,1,3,1,2,2,,2,,1,2,,7,4,61,,0,0,0,0,0,12,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,7513.08,0,0,0,0,0,3,7,2
20175701,201757,1,,,20175702,,,,,,,77.76527,71,2,1,2,,1955,3,,2,3,2,,2,,1,2,,7,3,71,,0,0,0,0,0,12,0,0,0,0,0,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,9764.04,0,0,0,0,0,9,7,2
20175702,201757,2,,,20175701,,,,,,,77.76527,67,2,1,2,,1958,2,4,2,3,2,,2,,1,2,,7,3,91,,0,0,0,0,0,12,0,0,0,0,0,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,10164.36,0,0,0,0,0,9,7,2
20175901,201759,1,,,20175902,,,,,,,61.31748,70,2,1,2,,1964,2,3,2,3,2,,2,,,,,4,2,61,25,0,0,0,12,0,0,0,0,0,0,0,,1,7,2,,,0,0,0,0,0,0,0,0,5407.21,0,0,0,10254.24,0,0,0,0,0,5,7,2
20175902,201759,2,,,20175901,,,,,,,61.31748,73,2,1,2,,1959,4,4,1,2,2,,2,,1,2,,7,3,22,,0,0,0,0,0,12,0,0,0,0,0,,,,,1,2,0,0,0,0,0,0,2204.38,2204.38,0,0,0,0,6538.08,0,0,0,0,0,5,7,2
20176001,201760,1,,,20176002,,,,,,,82.86262,69,2,1,2,,1951,1,3,2,3,2,,2,,1,2,,7,3,83,,0,0,0,0,0,12,0,0,0,0,0,,,,,,2,0,0,0,0,0,0,1291.12,1291.12,3406.52,0,0,0,11373.96,0,0,0,0,0,10,7,2
20176002,201760,2,,,20176001,,,,,,,82.86262,65,2,1,2,,1959,2,,2,3,,,2,,1,2,,7,3,91,,0,0,0,0,0,12,0,0,0,0,0,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,7251.22,0,0,0,0,0,10,7,2
20176201,201762,1,,,20176202,,,,,,,81.58531,69,2,1,2,,1960,3,4,1,3,2,,2,,1,2,,7,3,92,,0,0,0,0,0,12,0,0,0,0,0,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,10585.56,0,0,0,0,0,2,7,2
20176202,201762,2,,,20176201,,,,,,,81.58531,65,2,1,2,,1964,4,3,2,3,2,,2,,1,2,,7,3,92,,0,0,0,0,0,12,0,0,0,0,0,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,7144.2,0,0,0,0,0,2,7,2
20176301,201763,1,,,,,,,,,,80.17963,68,3,3,2,,1960,4,3,1,3,2,,2,,1,2,,7,3,91,,0,0,0,0,0,12,0,0,0,0,0,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,15183.24,0,0,0,0,0,2,7,2
20176304,201763,2,20176301,,,,,,,,,80.17963,25,1,3,,,,,,2,3,2,,2,,,,,1,3,21,40,12,0,0,0,0,0,0,0,0,0,0,,62,,12,1,2,19717.36,16556.53,0,0,4663.21,0,8120,6171.2,0,0,0,0,0,0,165.25,130.5475,0,0,2,7,2
20176901,201769,1,,,20176902,,,,,,,95.02219,66,2,1,2,,1965,2,4,1,2,2,,2,,1,2,,7,3,83,,0,0,0,0,0,12,0,0,0,0,0,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,9420.24,0,0,0,0,0,6,7,2
20176902,201769,2,,,20176901,,,,,,,95.02219,66,2,1,2,,1960,2,3,1,2,2,,2,,1,2,,7,3,92,,0,0,0,0,0,12,0,0,0,0,0,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,12321.48,0,0,0,0,0,6,7,2
20177001,201770,1,,,20177002,,,,,,,95.00892,65,2,1,2,,1959,2,4,1,3,2,,2,,1,2,,7,3,83,,0,0,0,0,0,12,0,0,0,0,0,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,13434.12,0,0,0,0,0,8,7,2
20177002,201770,2,,,20177001,,,,,,,95.00892,66,2,1,2,,1959,2,3,1,3,2,,2,,1,2,,7,3,83,,0,0,0,0,0,12,0,0,0,0,0,,,,,1,2,0,0,0,0,0,0,0,0,2999.65,0,0,0,4713.12,0,0,0,0,0,8,7,2
20177101,201771,1,,,20177102,,,,,,,95.33227,64,2,2,2,,1957,1,,1,1,1,1,2,,1,2,,7,3,61,,0,0,0,0,0,12,0,0,0,0,0,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,11771.4,0,0,0,0,0,2,7,2
20177102,201771,2,,,20177101,,,,,,,95.33227,67,2,2,2,,1954,1,3,1,2,2,,2,,1,2,,7,3,61,,0,0,0,0,0,12,0,0,0,0,0,,,,,1,2,0,0,0,0,0,0,0,0,6897.86,0,0,0,7966.32,0,0,0,0,0,2,7,2
20177201,201772,1,,,20177202,,,,,,,99.48278,63,2,1,2,,1967,4,4,1,2,2,,2,,1,2,,7,3,91,,0,0,0,0,0,12,0,0,0,0,0,,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,10446.43,0,0,0,0,0,4,7,2
20177202,201772,2,,,20177201,,,,,,,99.48278,55,2,1,2,,1971,2,3,1,2,2,,2,,,,,2,3,91,10,0,12,0,0,0,0,0,0,0,0,0,,14,3,13,1,2,1793.99,1621.53,0,0,556.14,0,0,0,0,0,0,0,0,0,1226.81,1130.2,5479.92,0,4,7,2
20177301,201773,2,,,,,,,,,,274.0437,43,1,3,2,,1982,2,4,1,2,2,,2,,1,1,1,5,3,92,,0,4,0,0,3,0,5,0,0,0,0,,,,,2,2,800,800,0,0,248,0,0,0,0,0,0,0,0,1040,0,0,0,0,7,7,2
20177401,201774,1,,,20177402,,,,,,,125.52301,63,2,1,2,,1965,3,3,1,2,1,2,2,,1,2,,7,4,61,,0,0,3,0,0,9,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,2
20177402,201774,2,,,20177401,,,,,,,125.52301,60,2,1,2,,1970,3,3,1,2,2,,2,,1,2,,7,4,61,,0,0,0,12,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,4708.67,4708.67,4683.08,0,0,0,0,0,0,0,0,0,4,7,2
20177403,201774,1,20177401,20177402,,,,,,,,125.52301,19,1,3,1,3,2008,2,2,2,3,2,,2,,2,2,,6,,,,0,0,0,0,0,0,0,12,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,2
20177502,201775,2,,,,,,,,,,174.15331,60,5,3,2,,1968,4,2,2,3,2,,2,,1,2,,7,4,61,,0,0,0,0,0,6,0,0,0,6,0,,,,,,,0,0,0,0,0,0,23254.61,23254.61,0,0,0,0,3965.58,0,0,0,0,0,2,7,2
20177601,201776,1,,,20177602,,,,,,,97.18715,61,2,1,2,,1963,2,3,1,3,2,,2,,1,2,,8,3,83,,0,0,0,0,0,0,12,0,0,0,0,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9820.2,0,4,7,2
20177602,201776,2,,,20177601,,,,,,,97.18715,66,2,1,2,,1959,2,3,1,3,2,,2,,1,2,,7,3,61,,0,0,0,0,0,12,0,0,0,0,0,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5072.28,0,0,0,0,0,4,7,2
20177801,201778,1,,,20177802,,,,,,,127.2503,61,2,1,2,,1968,4,4,2,3,2,,2,,1,1,1,5,3,72,,4,0,0,0,8,0,0,0,0,0,0,,,,,1,2,38327.41,29110.94,300,0,11881.5,0,0,0,2493.6,0,26400,20000,0,0,2714.55,2144.5,0,0,8,7,2
20177802,201778,2,,,20177801,,,,,,,127.2503,58,2,1,2,,1978,5,3,1,2,2,,2,,,,,1,3,22,40,12,0,0,0,0,0,0,0,0,0,0,,75,,12,1,2,11685,9660.35,0,0,3622.35,0,0,0,0,0,0,0,0,0,1827.97,1444.29,0,0,8,7,2
20177803,201778,1,20177801,20177802,,,,,,,,127.2503,24,1,3,2,,2006,4,4,1,2,2,,2,,,,,1,3,31,40,7,5,0,0,0,0,0,0,0,0,0,,74,,4,1,2,9587.1,8347.69,0,0,2972,0,0,0,0,0,0,0,0,0,0,0,6870,0,8,7,2
20177804,201778,2,20177801,20177802,,,,,,,,127.2503,24,1,3,2,,2009,5,2,2,3,2,,2,,,,,1,3,32,40,5,0,0,0,0,0,0,7,0,0,0,,10,,13,1,2,17630.01,14121.34,0,0,5465.3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,2
20177805,201778,1,20177801,20177802,,,,,,,,127.2503,25,1,3,2,,2007,5,,2,3,2,,2,,1,1,1,11,3,93,,3,0,0,0,0,0,0,0,0,0,9,,,,,,2,6000,6000,0,0,1860,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,2
20178001,201780,1,,,20178002,,,,,,,62.07622,76,2,1,2,,1948,2,3,2,3,2,,2,,1,2,,7,3,81,,4,0,0,0,0,8,0,0,0,0,0,,,,,1,2,15537.92,12079.51,0,0,4816.76,0,0,0,820.22,0,4620,3500,21726.36,0,0,0,0,0,10,7,2
20178002,201780,2,,,20178001,,,,,,,62.07622,73,2,1,2,,1964,4,3,2,3,2,,2,,1,2,,7,3,34,,0,0,0,0,0,12,0,0,0,0,0,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9917.16,0,0,0,0,0,10,7,2
20178101,201781,1,,,20178102,,,,,,,104.03814,60,2,1,2,,1968,4,2,2,3,2,,2,,,,,1,3,82,40,12,0,0,0,0,0,0,0,0,0,0,,49,,13,1,2,53021.02,40335.13,0,0,16436.52,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,2
20178102,201781,2,,,20178101,,,,,,,104.03814,54,2,1,2,,1973,3,2,2,3,2,,2,,,,,1,3,91,40,12,0,0,0,0,0,0,0,0,0,0,,98,,1,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,2
20178301,201783,1,,,20178302,,,,,,,103.13607,59,2,1,2,,1970,4,3,1,2,2,,2,,1,2,,8,3,83,,0,0,0,0,0,0,12,0,0,0,0,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3093.6,0,6,7,2
20178302,201783,2,,,20178301,,,,,,,103.13607,62,2,1,2,,1970,4,3,2,2,2,,2,,1,2,,7,3,92,,0,0,0,0,0,12,0,0,0,0,0,,,,,1,2,0,0,0,0,0,0,0,0,5636.36,0,0,0,7899.72,0,0,0,0,0,6,7,2
20178401,201784,1,,,20178402,,,,,,,52.64751,59,2,1,2,,1975,5,,1,2,2,,2,,1,2,,8,3,24,,0,0,0,0,0,0,12,0,0,0,0,,,,,1,2,0,0,0,0,0,0,0,0,1003.3,0,0,0,0,0,0,0,0,0,10,7,2
20178402,201784,2,,,20178401,,,,,,,52.64751,52,2,1,2,,1977,4,2,1,3,2,,2,,,,,1,3,22,40,12,0,0,0,0,0,0,0,0,0,0,24,86,,13,1,1,33717.83,25715.23,0,0,10452.53,0,532.64,532.64,0,0,0,0,0,0,0,0,0,0,10,7,2
20178501,201785,1,,,20178502,,,,,,,121.17538,58,2,1,2,,1968,2,3,2,3,2,,2,,1,2,,5,3,83,,0,0,0,0,12,0,0,0,0,0,0,,,,,1,2,0,0,0,0,0,0,3464.76,3464.76,3286.91,0,0,0,0,0,0,0,0,0,5,7,2
20178502,201785,2,,,20178501,,,,,,,121.17538,60,2,1,2,,1973,4,2,2,3,2,,2,,1,2,,7,3,74,,6,0,0,0,0,6,0,0,0,0,0,,,,,1,2,14823.75,11940.61,0,0,4595.36,0,0,0,0,0,0,0,6808.56,0,0,0,0,0,5,7,2
20178503,201785,2,20178501,20178502,,,,,,,,121.17538,35,1,3,2,,1991,1,3,1,3,2,,2,,2,2,,8,,,,0,0,0,0,0,0,12,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12960,0,5,7,2
20178504,201785,1,20178501,20178502,,,,,,,,121.17538,19,1,3,1,3,2007,2,2,2,3,2,,2,,2,2,,6,,,,0,0,0,0,8,0,0,4,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,2
20178601,201786,1,,,20178602,,,,,,,95.49137,58,2,1,2,,1971,4,3,2,3,2,,2,,,,,3,4,61,50,0,0,12,0,0,0,0,0,0,0,0,,1,,2,,,0,0,0,0,0,0,7199.43,7199.43,3897.92,0,0,0,0,0,0,0,0,0,3,7,2
20178602,201786,2,,,20178601,,,,,,,95.49137,56,2,1,2,,1972,4,3,2,3,2,,2,,,,,3,4,61,30,0,0,0,12,0,0,0,0,0,0,0,,1,,2,,,9600,8142,0,0,2976,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,2
20178701,201787,1,,,,,,,,,,170.29056,57,1,3,2,,1967,2,3,2,2,2,,2,,1,1,1,5,3,34,,0,0,0,0,12,0,0,0,0,0,0,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2
20178801,201788,1,,,20178802,,,,,,,105.11115,57,2,1,2,,1977,4,,2,3,2,,2,,1,2,,10,4,61,,0,0,0,0,0,0,0,0,0,12,0,,,,,,,0,0,0,0,0,0,11312.36,11312.36,1343.07,0,0,0,0,0,0,0,0,0,10,7,2
20178802,201788,2,,,20178801,,,,,,,105.11115,47,2,1,2,,1987,5,3,1,3,2,,2,,1,2,,8,3,23,,0,0,0,0,0,0,12,0,0,0,0,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6134.91,0,10,7,2
20179001,201790,1,,,20179002,,,,,,,98.13755,56,2,1,2,,1978,5,2,2,3,2,,2,,,,,4,4,61,20,0,0,0,12,0,0,0,0,0,0,0,,1,3,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,2
20179002,201790,2,,,20179001,,,,,,,98.13755,55,2,1,2,,1973,4,2,2,3,2,,2,,,,,4,2,61,20,0,0,3,9,0,0,0,0,0,0,0,,1,3,2,,,9600,7987.2,0,0,2976,0,28320,26592,0,0,0,0,0,0,0,0,0,0,2,7,2
20179201,201792,1,,,,,,,,,,176.3929,56,1,3,2,,1972,4,2,2,3,2,,2,,,,,1,3,83,42,12,0,0,0,0,0,0,0,0,0,0,,51,,12,1,2,23082.35,18000,0,0,7155.53,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,2
20179301,201793,1,,,20179302,,,,,,,49.78828,55,2,1,2,,1977,4,2,2,3,2,,2,,,,,1,3,51,40,12,0,0,0,0,0,0,0,0,0,0,,85,,5,1,2,12282.59,10361.16,0,0,3807.6,0,0,0,6513.9,0,0,0,0,0,889.82,702.96,0,0,4,7,2
20179302,201793,2,,,20179301,,,,,,,49.78828,54,2,1,2,,1974,4,3,2,3,2,,2,,,,,4,4,61,26,0,0,0,12,0,0,0,0,0,0,0,,1,6,2,,,1028.57,781.76,0,0,318.86,0,23519.84,23519.84,0,0,0,0,0,0,0,0,0,0,4,7,2
20179303,201793,1,20179301,20179302,,,,,,,,49.78828,21,1,3,2,,2008,3,1,2,3,2,,2,,,,,1,3,1,40,8,0,0,0,2,0,0,0,2,0,0,,84,,13,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,2
20179401,201794,1,,,20179402,,,,,,,92.38995,55,2,1,2,,1985,3,2,2,3,2,,2,,1,2,,10,3,83,,12,0,0,0,0,0,0,0,0,0,0,,,,,1,2,12061.82,9828.8,0,0,3739.16,0,0,0,0,0,0,0,0,0,888.69,702.07,0,0,2,7,2
20179402,201794,2,,,20179401,,,,,,,92.38995,54,2,1,2,,1981,4,2,2,3,2,,2,,,,,1,3,24,40,12,0,0,0,0,0,0,0,0,0,0,,47,,13,1,2,18701.08,15006.98,0,0,5797.33,0,0,0,0,0,0,0,0,0,1611.81,1273.33,0,0,2,7,2
20179501,201795,1,,,20179502,,,,,,,41.74005,55,2,1,2,,1985,5,2,2,3,2,,2,,,,,1,3,51,40,12,0,0,0,0,0,0,0,0,0,0,,80,,4,1,2,11196.01,9306.37,0,0,3470.76,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,2
20179502,201795,2,,,20179501,,,,,,,41.74005,52,2,1,2,,1979,4,2,2,3,2,,2,,,,,3,1,13,40,0,0,12,0,0,0,0,0,0,0,0,,56,,2,,,3587.13,2726.22,0,0,1112.01,0,10372.18,9600,0,0,0,0,0,0,0,0,0,0,5,7,2
20179601,201796,1,,,20179602,,,,,,,47.00164,54,2,1,2,,1974,4,2,2,3,2,,2,,,,,3,1,12,45,0,0,12,0,0,0,0,0,0,0,0,,47,,2,,,12788.32,10375.37,0,0,3964.38,0,9600,6252.2,0,0,0,0,0,0,0,0,0,0,8,7,2
20179602,201796,2,,,20179601,,,,,,,47.00164,55,2,1,2,,1972,3,,,,,,,,,,,1,3,52,40,12,0,0,0,0,0,0,0,0,0,0,,47,,2,1,2,12678.94,10279.84,0,0,3930.47,0,70764,70189,0,0,0,0,0,0,496.98,392.61,0,0,8,7,2
20179701,201797,1,,,20179702,,,,,,,88.7717,53,2,1,2,,1975,4,3,2,3,2,,2,,,,,3,4,61,50,0,0,12,0,0,0,0,0,0,0,0,,1,,1,,,9600,7987.2,0,0,2976,0,7138.43,6238.43,3546.52,0,0,0,0,0,0,0,0,0,5,7,2
20179702,201797,2,,,20179701,,,,,,,88.7717,52,2,1,2,,1976,4,2,2,3,2,,2,,1,2,,10,3,92,,0,0,0,0,0,0,0,0,0,12,0,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,2
20179801,201798,1,,,20179802,,,,,,,104.44131,31,2,1,2,,1994,2,2,2,3,2,,1,1,,,,1,3,71,30,0,10,0,2,0,0,0,0,0,0,0,,41,,1,,2,10390.53,8719.08,0,0,3221.06,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,2
20179802,201798,2,,,20179801,,,,,,,104.44131,22,2,1,2,,2001,1,,2,3,2,,1,1,2,2,,10,,,,0,0,0,0,0,0,0,0,0,12,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,2
20179803,201798,1,20179801,20179802,,0,0,,0,0,0,104.44131,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,7,2
20179804,201798,1,20179801,20179802,,0,,,0,0,0,104.44131,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,7,2
20179805,201798,1,20179801,20179802,,,,,0,0,0,104.44131,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,7,2
20180001,201800,1,,,20180002,,,,,,,59.90763,52,2,1,2,,1979,3,2,2,3,2,,2,,,,,1,3,83,40,12,0,0,0,0,0,0,0,0,0,0,,42,,15,1,2,22925.18,17452.91,0,0,7106.81,0,0,0,0,0,0,0,0,0,3035.02,2397.67,0,0,7,7,2
20180002,201800,2,,,20180001,,,,,,,59.90763,48,2,1,2,,1981,4,3,1,2,2,,2,,,,,2,3,91,24,12,0,0,0,0,0,0,0,0,0,0,,85,2,13,1,2,10626.4,8954.02,0,0,3294.18,0,0,0,0,0,0,0,0,0,0,0,3360,0,7,7,2
20180003,201800,1,20180001,20180002,,,,,,,,59.90763,22,1,3,2,,2007,3,2,2,3,2,,2,,,,,1,3,93,40,12,0,0,0,0,0,0,0,0,0,0,,42,,13,1,2,18000,13680,0,0,5580,0,0,0,0,0,0,0,0,0,2627.2,2075.49,0,0,7,7,2
20180004,201800,2,20180001,20180002,,,,,,,,59.90763,16,1,3,1,2,2004,1,2,2,3,2,,2,,2,2,,6,,,,0,0,0,0,0,0,0,12,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,2
20180101,201801,1,,,20180102,,,,,,,72.90645,52,2,1,2,,1972,2,3,1,2,2,,2,,,,,4,2,61,20,0,0,0,12,0,0,0,0,0,0,0,,1,4,2,,,0,0,0,0,0,0,0,0,5091.33,0,0,0,0,0,0,0,6694.44,0,2,7,2
20180102,201801,2,,,20180101,,,,,,,72.90645,52,2,1,2,,1973,2,3,2,3,2,,2,,,,,4,2,61,20,0,0,0,12,0,0,0,0,0,0,0,,1,4,2,,,0,0,0,0,0,0,4021.05,4021.05,0,0,0,0,0,0,0,0,0,0,2,7,2
20180201,201802,1,,,20180202,,,,,,,100.8355,52,2,1,2,,1983,5,3,2,3,2,,2,,,,,2,3,24,20,0,12,0,0,0,0,0,0,0,0,0,,49,3,12,1,2,4551.08,4141.48,600,0,1410.83,0,0,0,0,0,0,0,0,0,336.48,265.82,0,0,10,7,2
20180202,201802,2,,,20180201,,,,,,,100.8355,49,2,1,2,,1987,5,2,2,3,2,,2,,,,,1,3,23,23,12,0,0,0,0,0,0,0,0,0,0,,85,5,13,1,2,40497.51,30793.73,0,0,12554.23,0,0,0,656.97,0,0,0,0,0,0,0,0,0,10,7,2
20180203,201802,1,20180201,20180202,,,,,,,,100.8355,23,1,3,2,,2008,5,,2,3,2,,2,,,,,1,3,12,40,12,0,0,0,0,0,0,0,0,0,0,,84,,4,1,1,11264.65,9354.83,0,0,3492.04,0,0,0,0,0,0,0,0,0,0,0,0,1760,10,7,2
20180204,201802,1,20180201,20180202,,,,,,,,100.8355,21,1,3,1,5,2007,3,2,2,3,2,,2,,,,,2,3,24,20,0,12,0,0,0,0,0,0,0,0,0,,84,1,13,1,2,11279.89,9380.21,0,0,3496.77,0,0,0,0,0,0,0,0,0,446.53,352.76,0,0,10,7,2
20180501,201805,1,,,,,,,,,,37.36346,51,5,3,2,,1976,4,4,1,3,2,,2,,,,,2,3,41,10,0,12,0,0,0,0,0,0,0,0,0,,1,3,2,1,2,2132.48,1940.56,0,0,661.07,0,0,0,0,0,0,0,0,0,518.12,409.31,0,0,5,7,2
20180701,201807,1,,,20180702,,,,,,,115.53835,50,2,1,2,,1977,3,,2,3,2,,2,,,,,1,3,71,40,12,0,0,0,0,0,0,0,0,0,0,,14,,13,1,2,19043.94,14954.99,0,0,5903.62,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2
20180702,201807,2,,,20180701,,,,,,,115.53835,47,2,1,2,,1983,4,3,2,3,2,,2,,,,,1,3,52,40,12,0,0,0,0,0,0,0,0,0,0,,47,,14,1,2,15099.87,12156.88,0,0,4680.96,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2
20180703,201807,2,20180701,20180702,,,,,,,,115.53835,23,1,3,2,,2006,3,,2,3,2,,2,,2,1,1,5,,,,0,0,0,0,12,0,0,0,0,0,0,,,,,,,2165.57,1771.67,0,0,671.33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2
20181001,201810,1,,20181002,,,,,,,,63.16653,49,1,3,2,,1979,4,3,2,3,2,,2,,,,,4,4,92,20,0,0,0,12,0,0,0,0,0,0,0,,1,3,2,,,0,0,0,0,0,0,0,0,3379.36,0,0,0,0,0,0,0,0,0,9,7,2
20181002,201810,2,,,,,,,,,,63.16653,80,4,3,2,,1940,1,,1,1,2,,2,,1,2,,7,3,92,,0,0,0,0,0,12,0,0,0,0,0,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,12854.04,0,0,0,0,0,9,7,2
20181003,201810,2,,20181002,,,,,,,,63.16653,53,1,3,2,,1974,3,2,2,3,2,,2,,,,,3,4,92,30,0,0,0,12,0,0,0,0,0,0,0,,1,,2,,,0,0,0,0,0,0,1439.34,1439.34,0,0,0,0,0,0,0,0,0,0,9,7,2
20181201,201812,1,,,20181202,,,,,,,162.64019,49,2,1,2,,1978,3,2,2,3,2,,2,,,,,3,2,61,50,7,0,5,0,0,0,0,0,0,0,0,,1,,2,,,7851.15,6353.55,0,0,2433.86,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,2
20181202,201812,2,,,20181201,,,,,,,162.64019,46,2,1,2,,1981,3,2,2,3,2,,2,,,,,3,2,61,50,0,0,12,0,0,0,0,0,0,0,0,,1,,2,,,9600,7987.2,0,0,2976,0,16109.87,16109.87,4512.68,0,0,0,0,0,0,0,0,0,4,7,2
20181204,201812,1,20181201,20181202,,,30,0,0,0,0,162.64019,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,2
20181205,201812,2,20181201,20181202,,,,,,,,162.64019,27,1,3,2,,2000,3,4,1,2,2,,2,,2,2,,8,,,,0,0,0,0,0,0,12,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6480,0,4,7,2
20181501,201815,1,,,20181502,,,,,,,46.87457,48,2,1,2,,1979,3,,2,3,2,,2,,1,1,1,5,3,92,,0,0,0,0,12,0,0,0,0,0,0,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,2
